url,review_score
https://www.airbnb.co.kr/rooms/18550626?adults=1&children=0&infants=0&pets=0&check_in=2023-01-20&check_out=2023-01-22&source_impression_id=p3_1669274598_efevuE0DEfJylmes,4.75
https://www.airbnb.co.kr/rooms/594519106756741906?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669274615_rga6%2Fu4ayHSAclXS,4.6
https://www.airbnb.co.kr/rooms/41903571?adults=1&children=0&infants=0&pets=0&check_in=2023-01-27&check_out=2023-01-29&source_impression_id=p3_1669274649_7Kh6VbOgOs%2FqevQN,4.66
https://www.airbnb.co.kr/rooms/53959486?adults=1&children=0&infants=0&pets=0&check_in=2023-01-20&check_out=2023-01-22&source_impression_id=p3_1669274668_XyXPSghjtX0TT5oi,3.71
https://www.airbnb.co.kr/rooms/667908838682945656?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669274688_1HKvGhJTmdHQymRa,4.73
https://www.airbnb.co.kr/rooms/702635187371314282?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669274707_D1hBFQSDFgKPtGlv,4.8
https://www.airbnb.co.kr/rooms/659698724930643660?adults=1&children=0&infants=0&pets=0&check_in=2022-12-16&check_out=2022-12-18&source_impression_id=p3_1669274729_KCIIlxe%2F9Gu%2BC1m8,4.19
https://www.airbnb.co.kr/rooms/648974203763748448?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669274747_ab4G17djNx7aHUob,4.57
https://www.airbnb.co.kr/rooms/553977955092149605?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669274769_khYYcwzFgQwP0Cjg,4.72
https://www.airbnb.co.kr/rooms/638064987529733979?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669274805_5pFnif8mpuTYyyET,4.82
https://www.airbnb.co.kr/rooms/744612330092037370?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669274827_%2F0HTxYMT8AgweMwy,4.78
https://www.airbnb.co.kr/rooms/587942439902149744?adults=1&children=0&infants=0&pets=0&check_in=2023-01-13&check_out=2023-01-15&source_impression_id=p3_1669274846_QmmrX1ZnttfZszgc,4.21
https://www.airbnb.co.kr/rooms/53523904?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669274861_8auBFQHRBaLfgZEA,4.5
https://www.airbnb.co.kr/rooms/646918929035277261?adults=1&children=0&infants=0&pets=0&check_in=2022-12-09&check_out=2022-12-11&source_impression_id=p3_1669274880_TIzPthWVagmRFcnv,4.51
https://www.airbnb.co.kr/rooms/702639283795425459?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669274901_yNNV0zY%2FhhZ8%2FkWf,4.23
https://www.airbnb.co.kr/rooms/19759100?adults=1&children=0&infants=0&pets=0&check_in=2022-12-09&check_out=2022-12-11&source_impression_id=p3_1669274920_%2B%2BOvrEYKO3xUyVbQ,4.39
https://www.airbnb.co.kr/rooms/25039680?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669274938_mLMXAZMMshMJnPNP,4.83
https://www.airbnb.co.kr/rooms/22155539?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669274956_uHn%2FBOoMbJTrRNtR,4.71
https://www.airbnb.co.kr/rooms/34246220?adults=1&children=0&infants=0&pets=0&check_in=2023-01-13&check_out=2023-01-15&source_impression_id=p3_1669274976_O8ZCMjUE1woZkDw0,4.52
https://www.airbnb.co.kr/rooms/635365617014616898?adults=1&children=0&infants=0&pets=0&check_in=2023-01-20&check_out=2023-01-22&source_impression_id=p3_1669274993_MUZyz0C5QsUT9o4J,4.55
https://www.airbnb.co.kr/rooms/686491641843045640?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669275013_s1g9VgjRo1kB8ZUi,4.38
https://www.airbnb.co.kr/rooms/47988590?adults=1&children=0&infants=0&pets=0&check_in=2023-01-20&check_out=2023-01-22&source_impression_id=p3_1669275029_JHAR5DSFh9OB7Mps,4.8
https://www.airbnb.co.kr/rooms/662684816471147330?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669275048_NDMp4skiSg9fDA0J,4.95
https://www.airbnb.co.kr/rooms/9831879?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669275067_%2FVP9VIVoPNBb3e%2BQ,4.44
https://www.airbnb.co.kr/rooms/22089210?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669275083_yUPR3VZWFyjBUaam,4.79
https://www.airbnb.co.kr/rooms/40978386?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669275099_4R3qm9C3dbohbckW,4.87
https://www.airbnb.co.kr/rooms/696693760832461398?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669275116_Zs7%2FHgsVb9g%2B7Wml,4.94
https://www.airbnb.co.kr/rooms/648904395657743301?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669275135_uf4VD2GTsIJsuRv8,3.91
https://www.airbnb.co.kr/rooms/48950970?adults=1&children=0&infants=0&pets=0&check_in=2023-01-20&check_out=2023-01-22&source_impression_id=p3_1669275162_c1x2dq4B3qbrhdLK,4.83
https://www.airbnb.co.kr/rooms/650351746601381648?adults=1&children=0&infants=0&pets=0&check_in=2022-12-09&check_out=2022-12-11&source_impression_id=p3_1669275189_hKFbVOAEpoHwW58u,3.7
https://www.airbnb.co.kr/rooms/747514793053506922?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669275209_kKdcD7iPVZqoGjD7,
https://www.airbnb.co.kr/rooms/53183027?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669275237_o841OY9N0IuXbKpM,4.76
https://www.airbnb.co.kr/rooms/36102722?adults=1&children=0&infants=0&pets=0&check_in=2022-12-30&check_out=2023-01-01&source_impression_id=p3_1669275259_bfgE99BN53LxxMee,4.85
https://www.airbnb.co.kr/rooms/765986377367131291?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669275276_rR1rFN0uQ%2FoYv4nz,
https://www.airbnb.co.kr/rooms/17600220?adults=1&children=0&infants=0&pets=0&check_in=2022-12-09&check_out=2022-12-11&source_impression_id=p3_1669275309_62PMFrXLsA2zx4dh,3.98
https://www.airbnb.co.kr/rooms/52746102?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669275327_qBe0OXo5YsCakWq6,4.02
https://www.airbnb.co.kr/rooms/20015567?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669275347_i4rjEkRuKeAw23iu,4.64
https://www.airbnb.co.kr/rooms/765527435334017163?adults=1&children=0&infants=0&pets=0&check_in=2022-12-09&check_out=2022-12-11&source_impression_id=p3_1669275363_yGfn%2FsAsXRfgdr2k,
https://www.airbnb.co.kr/rooms/53194587?adults=1&children=0&infants=0&pets=0&check_in=2023-01-27&check_out=2023-01-29&source_impression_id=p3_1669275397_DTmyAC1SXQrKoklm,4.56
https://www.airbnb.co.kr/rooms/757194075015936747?adults=1&children=0&infants=0&pets=0&check_in=2022-12-09&check_out=2022-12-11&source_impression_id=p3_1669275412_dPWuGi8ATFqMa84I,
https://www.airbnb.co.kr/rooms/597408554803407436?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669275445_SEu9pY6jvkXbjIxe,4.74
https://www.airbnb.co.kr/rooms/646928211839122265?adults=1&children=0&infants=0&pets=0&check_in=2022-12-09&check_out=2022-12-11&source_impression_id=p3_1669275462_ipggiK2m8vNqEy43,4.96
https://www.airbnb.co.kr/rooms/38184567?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669275482_zPIh9FC9IxkFeDiU,4.68
https://www.airbnb.co.kr/rooms/49370754?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669275498_mC3R9Rb5rMtH48xp,4.58
https://www.airbnb.co.kr/rooms/46042203?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669275514_1YTbIwu19Ub%2FHy56,4.51
https://www.airbnb.co.kr/rooms/33256850?adults=1&children=0&infants=0&pets=0&check_in=2023-01-20&check_out=2023-01-22&source_impression_id=p3_1669275532_QdZOYgULLi2US9xd,4.8
https://www.airbnb.co.kr/rooms/20015269?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669275548_r21bNm%2BcD7W5b%2Bht,4.66
https://www.airbnb.co.kr/rooms/611912451035592693?adults=1&children=0&infants=0&pets=0&check_in=2023-01-13&check_out=2023-01-15&source_impression_id=p3_1669275564_mfNJeHR%2BhHfFCSg4,4.21
https://www.airbnb.co.kr/rooms/716960238512086314?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669275587_1ca88X9GhwwJvvFW,4.76
https://www.airbnb.co.kr/rooms/728051090579832821?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669275610_J9JeDsipk1o9DghM,4.73
https://www.airbnb.co.kr/rooms/765986377367131291?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669275631_SYpcWxFVKSuG6lPs,
https://www.airbnb.co.kr/rooms/47102971?adults=1&children=0&infants=0&pets=0&check_in=2023-01-13&check_out=2023-01-15&source_impression_id=p3_1669275663_jtRF9sNe3dg7TZtS,4.74
https://www.airbnb.co.kr/rooms/627915372945125764?adults=1&children=0&infants=0&pets=0&check_in=2023-01-20&check_out=2023-01-22&source_impression_id=p3_1669275677_C%2Bq6pooIdVdv6BX0,4.72
https://www.airbnb.co.kr/rooms/47464369?adults=1&children=0&infants=0&pets=0&check_in=2023-01-20&check_out=2023-01-22&source_impression_id=p3_1669275694_o2u0%2FEf%2BDGLfLxYp,4.09
https://www.airbnb.co.kr/rooms/741444055021984512?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669275711_DI5arDrlzaIQxPrL,4.9
https://www.airbnb.co.kr/rooms/590258808453543942?adults=1&children=0&infants=0&pets=0&check_in=2022-12-09&check_out=2022-12-11&source_impression_id=p3_1669275738_XgDnOZznq7DZrAuF,3.82
https://www.airbnb.co.kr/rooms/49104405?adults=1&children=0&infants=0&pets=0&check_in=2023-01-13&check_out=2023-01-15&source_impression_id=p3_1669275759_T7GfYFdVXS0nIdXu,4.59
https://www.airbnb.co.kr/rooms/24739467?adults=1&children=0&infants=0&pets=0&check_in=2022-12-09&check_out=2022-12-11&source_impression_id=p3_1669275776_VjvvQLmB89S8EGNB,3.91
https://www.airbnb.co.kr/rooms/48451393?adults=1&children=0&infants=0&pets=0&check_in=2023-01-20&check_out=2023-01-22&source_impression_id=p3_1669275794_9LmqF4hA%2BJ5%2BlfeL,4.8
https://www.airbnb.co.kr/rooms/601884860790081331?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669275808_ioqi1Bhf2UdSGjbE,4.44
https://www.airbnb.co.kr/rooms/575169050680362682?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669275828_Ys%2B%2FM771VP491xGO,4.61
https://www.airbnb.co.kr/rooms/753208475904266189?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669275844_NDy%2BLpr%2F5JnPkjuT,5.05
https://www.airbnb.co.kr/rooms/553972219074691358?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669275868_kwkY83mddvC9OKsp,4.31
https://www.airbnb.co.kr/rooms/44562238?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669275884_VW7vyZV8rSgykABN,4.85
https://www.airbnb.co.kr/rooms/53875365?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669275900_VOZqrm4gI1IrVs3T,4.27
https://www.airbnb.co.kr/rooms/765527435334017163?adults=1&children=0&infants=0&pets=0&check_in=2022-12-09&check_out=2022-12-11&source_impression_id=p3_1669275919_nPwceCQz8XN8gsSo,
https://www.airbnb.co.kr/rooms/611912451035592693?adults=1&children=0&infants=0&pets=0&check_in=2023-01-13&check_out=2023-01-15&source_impression_id=p3_1669275952_PBsvimdDkKAia6Iq,4.62
https://www.airbnb.co.kr/rooms/48950970?adults=1&children=0&infants=0&pets=0&check_in=2023-01-20&check_out=2023-01-22&source_impression_id=p3_1669275974_fTTq4LKRAVpBTJKN,4.83
https://www.airbnb.co.kr/rooms/48950970?adults=1&children=0&infants=0&pets=0&check_in=2023-01-20&check_out=2023-01-22&source_impression_id=p3_1669275991_g%2BHhz0%2FxIGeWncsU,4.83
https://www.airbnb.co.kr/rooms/650351746601381648?adults=1&children=0&infants=0&pets=0&check_in=2022-12-09&check_out=2022-12-11&source_impression_id=p3_1669276016_ooNRSZFo7vY1YlqH,3.7
https://www.airbnb.co.kr/rooms/747514793053506922?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669276036_hFkms%2BAzmKG103FW,
https://www.airbnb.co.kr/rooms/53183027?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669276063_iyHRuHPIPqTnGp%2Fg,4.76
https://www.airbnb.co.kr/rooms/36102722?adults=1&children=0&infants=0&pets=0&check_in=2022-12-30&check_out=2023-01-01&source_impression_id=p3_1669276083_QN7nUZZ5Tq%2F8eRm%2F,4.85
https://www.airbnb.co.kr/rooms/765986377367131291?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669276098_nWPXCoKD2yzRXKax,
https://www.airbnb.co.kr/rooms/17600220?adults=1&children=0&infants=0&pets=0&check_in=2022-12-09&check_out=2022-12-11&source_impression_id=p3_1669276130_h%2B30xIpqKkmxjcWi,3.98
https://www.airbnb.co.kr/rooms/52746102?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669276145_5T5vAJ1kTCErjRbF,4.02
https://www.airbnb.co.kr/rooms/20015567?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669276162_bHz5QQWGNEWYsbvX,4.64
https://www.airbnb.co.kr/rooms/765527435334017163?adults=1&children=0&infants=0&pets=0&check_in=2022-12-09&check_out=2022-12-11&source_impression_id=p3_1669276178_9A6I8HzNcp5%2BBlEF,
https://www.airbnb.co.kr/rooms/53194587?adults=1&children=0&infants=0&pets=0&check_in=2023-01-27&check_out=2023-01-29&source_impression_id=p3_1669276211_eRbo5nPq7%2BX0pAe7,4.56
https://www.airbnb.co.kr/rooms/757194075015936747?adults=1&children=0&infants=0&pets=0&check_in=2022-12-09&check_out=2022-12-11&source_impression_id=p3_1669276226_9LotY2wGw1%2BKNsYl,
https://www.airbnb.co.kr/rooms/597408554803407436?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669276258_GqYYZW627DsIEPrW,4.74
https://www.airbnb.co.kr/rooms/646928211839122265?adults=1&children=0&infants=0&pets=0&check_in=2022-12-09&check_out=2022-12-11&source_impression_id=p3_1669276275_KLvpLjzm0qlA3CX9,4.96
https://www.airbnb.co.kr/rooms/38184567?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669276295_DB48h%2FnnY%2BvtxImB,4.68
https://www.airbnb.co.kr/rooms/49370754?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669276309_T9eNwiyJrYLWOvF6,4.58
https://www.airbnb.co.kr/rooms/46042203?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669276326_ScXNe7oZ8sBIRS6B,4.68
https://www.airbnb.co.kr/rooms/33256850?adults=1&children=0&infants=0&pets=0&check_in=2023-01-20&check_out=2023-01-22&source_impression_id=p3_1669276344_2a%2BgjPPA53Im5wUO,4.8
https://www.airbnb.co.kr/rooms/20015269?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669276360_o1YJi6SXDLOmFB84,4.66
https://www.airbnb.co.kr/rooms/611912451035592693?adults=1&children=0&infants=0&pets=0&check_in=2023-01-13&check_out=2023-01-15&source_impression_id=p3_1669276377_P718gDXlYzZMJ6HX,4.62
https://www.airbnb.co.kr/rooms/716960238512086314?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669276399_8r%2FHY8QNRU%2BAUzST,4.76
https://www.airbnb.co.kr/rooms/728051090579832821?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669276422_lO9HYc0HImuG6tTP,4.73
https://www.airbnb.co.kr/rooms/765986377367131291?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669276442_SqiRyFdDntbmZgjL,
https://www.airbnb.co.kr/rooms/47102971?adults=1&children=0&infants=0&pets=0&check_in=2023-01-13&check_out=2023-01-15&source_impression_id=p3_1669276475_k54v4ry1l1xjSgEQ,4.74
https://www.airbnb.co.kr/rooms/627915372945125764?adults=1&children=0&infants=0&pets=0&check_in=2023-01-20&check_out=2023-01-22&source_impression_id=p3_1669276489_3aKPGcBuJNYwm5Hn,4.5
https://www.airbnb.co.kr/rooms/47464369?adults=1&children=0&infants=0&pets=0&check_in=2023-01-20&check_out=2023-01-22&source_impression_id=p3_1669276505_5SSiIVM9vwKYl2Op,4.09
https://www.airbnb.co.kr/rooms/741444055021984512?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669276522_a%2FLBxzYZau%2FnOBZD,4.9
https://www.airbnb.co.kr/rooms/590258808453543942?adults=1&children=0&infants=0&pets=0&check_in=2022-12-09&check_out=2022-12-11&source_impression_id=p3_1669276548_pnNJyu52J6S9SB%2BP,3.82
https://www.airbnb.co.kr/rooms/49104405?adults=1&children=0&infants=0&pets=0&check_in=2023-01-13&check_out=2023-01-15&source_impression_id=p3_1669276570_RNCi0Gp6HJaV0Bd6,4.59
https://www.airbnb.co.kr/rooms/24739467?adults=1&children=0&infants=0&pets=0&check_in=2022-12-09&check_out=2022-12-11&source_impression_id=p3_1669276586_TCicle2Gvx7%2FQBr5,3.91
https://www.airbnb.co.kr/rooms/48451393?adults=1&children=0&infants=0&pets=0&check_in=2023-01-20&check_out=2023-01-22&source_impression_id=p3_1669276605_eJR52qKY1OUZ8jZk,4.8
https://www.airbnb.co.kr/rooms/601884860790081331?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669276619_Cv1o%2Bor9hycxIPsZ,4.44
https://www.airbnb.co.kr/rooms/575169050680362682?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669276639_VEkyPpMRo%2BpaoTSV,4.61
https://www.airbnb.co.kr/rooms/753208475904266189?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669276655_BIP8Wklad6inicjI,5.05
https://www.airbnb.co.kr/rooms/553972219074691358?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669276679_%2BOxlDheh8%2BxtJCWS,4.31
https://www.airbnb.co.kr/rooms/44562238?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669276694_3ugndv1r7XmdEPr2,4.85
https://www.airbnb.co.kr/rooms/53875365?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669276710_WLBfSzbC19sA1W%2BU,4.27
https://www.airbnb.co.kr/rooms/765527435334017163?adults=1&children=0&infants=0&pets=0&check_in=2022-12-09&check_out=2022-12-11&source_impression_id=p3_1669276728_y7nBIEt%2FxOrSLoHu,
https://www.airbnb.co.kr/rooms/611912451035592693?adults=1&children=0&infants=0&pets=0&check_in=2023-01-13&check_out=2023-01-15&source_impression_id=p3_1669276761_nHBHe9yHpc0YCSpc,4.62
https://www.airbnb.co.kr/rooms/48950970?adults=1&children=0&infants=0&pets=0&check_in=2023-01-20&check_out=2023-01-22&source_impression_id=p3_1669276783_RjRhNpRPErCGnnNy,4.83
https://www.airbnb.co.kr/rooms/48950970?adults=1&children=0&infants=0&pets=0&check_in=2023-01-20&check_out=2023-01-22&source_impression_id=p3_1669276800_r1hT3lVrOnlY7oE3,4.83
https://www.airbnb.co.kr/rooms/650351746601381648?adults=1&children=0&infants=0&pets=0&check_in=2022-12-09&check_out=2022-12-11&source_impression_id=p3_1669276826_tpyeTKgNjjoZeqE8,3.7
https://www.airbnb.co.kr/rooms/747514793053506922?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669276845_FL0JS5Zaa4IvFmiM,
https://www.airbnb.co.kr/rooms/53183027?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669276872_JDBeNgh6d6Hu5pNT,4.76
https://www.airbnb.co.kr/rooms/36102722?adults=1&children=0&infants=0&pets=0&check_in=2022-12-30&check_out=2023-01-01&source_impression_id=p3_1669276893_gXe%2BfsE%2FYby6DRQ5,4.85
https://www.airbnb.co.kr/rooms/765986377367131291?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669276908_wbrAShMnWp2v06YI,
https://www.airbnb.co.kr/rooms/17600220?adults=1&children=0&infants=0&pets=0&check_in=2022-12-09&check_out=2022-12-11&source_impression_id=p3_1669276940_dR07tZHY6luaWCxg,3.98
https://www.airbnb.co.kr/rooms/52746102?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669276957_TvqepXYpkqTJpybN,4.02
https://www.airbnb.co.kr/rooms/20015567?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669276974_0wmg15YwvVkuEU%2FV,4.64
https://www.airbnb.co.kr/rooms/765527435334017163?adults=1&children=0&infants=0&pets=0&check_in=2022-12-09&check_out=2022-12-11&source_impression_id=p3_1669276991_Xv16iUxPEA6tpckL,
https://www.airbnb.co.kr/rooms/53194587?adults=1&children=0&infants=0&pets=0&check_in=2023-01-27&check_out=2023-01-29&source_impression_id=p3_1669277024_%2Fk%2Brwal46tn2yZ6%2F,4.56
https://www.airbnb.co.kr/rooms/757194075015936747?adults=1&children=0&infants=0&pets=0&check_in=2022-12-09&check_out=2022-12-11&source_impression_id=p3_1669277039_eCzUmCowjxrvfb08,
https://www.airbnb.co.kr/rooms/597408554803407436?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669277071_7H9ARtnDy06dVseY,4.74
https://www.airbnb.co.kr/rooms/646928211839122265?adults=1&children=0&infants=0&pets=0&check_in=2022-12-09&check_out=2022-12-11&source_impression_id=p3_1669277087_wleeXI6N4VWGdd2S,4.96
https://www.airbnb.co.kr/rooms/38184567?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669277108_YNPn1VbGn2z6%2FPZ4,4.68
https://www.airbnb.co.kr/rooms/49370754?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669277122_IKZyUgIehqQeb0LQ,4.58
https://www.airbnb.co.kr/rooms/46042203?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669277139_B8zzFYQzWCWPuYFZ,4.51
https://www.airbnb.co.kr/rooms/33256850?adults=1&children=0&infants=0&pets=0&check_in=2023-01-20&check_out=2023-01-22&source_impression_id=p3_1669277157_5FB9IRmAfGxZmRGy,4.8
https://www.airbnb.co.kr/rooms/20015269?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669277173_aGQxw6IXb707bLHz,4.66
https://www.airbnb.co.kr/rooms/611912451035592693?adults=1&children=0&infants=0&pets=0&check_in=2023-01-13&check_out=2023-01-15&source_impression_id=p3_1669277189_DkQWpRUEnPYgW7wK,4.62
https://www.airbnb.co.kr/rooms/22155539?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669365124_xFhHi9ax8kDZkWfQ,4.13
https://www.airbnb.co.kr/rooms/39351428?adults=1&children=0&infants=0&pets=0&check_in=2023-01-27&check_out=2023-01-29&source_impression_id=p3_1669365142_QMRFPQwLIMpsB%2Fn0,4.52
https://www.airbnb.co.kr/rooms/678701286231685102?adults=1&children=0&infants=0&pets=0&check_in=2023-01-27&check_out=2023-01-29&source_impression_id=p3_1669365163_%2FC8CSyB8%2FNqSH%2Fd0,4.87
https://www.airbnb.co.kr/rooms/31046558?adults=1&children=0&infants=0&pets=0&check_in=2023-01-13&check_out=2023-01-15&source_impression_id=p3_1669365182_VZQR07hHon3I4o7t,4.78
https://www.airbnb.co.kr/rooms/31011798?adults=1&children=0&infants=0&pets=0&check_in=2023-01-20&check_out=2023-01-22&source_impression_id=p3_1669365202_wsdJYzw5PmYNl7zU,4.24
https://www.airbnb.co.kr/rooms/42366099?adults=1&children=0&infants=0&pets=0&check_in=2022-12-02&check_out=2022-12-04&source_impression_id=p3_1669365221_a2pPxcg5cI4Vzid5,4.46
https://www.airbnb.co.kr/rooms/736770438479228854?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669365245_Jau96QEmBk7r7MKz,4.76
https://www.airbnb.co.kr/rooms/579946452279376543?adults=1&children=0&infants=0&pets=0&check_in=2023-01-27&check_out=2023-01-29&source_impression_id=p3_1669365270_wRQcR4S59hzpCaF6,4.72
https://www.airbnb.co.kr/rooms/54238407?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669365291_lSGEkdtUdua8xaaI,4.9
https://www.airbnb.co.kr/rooms/41865553?adults=1&children=0&infants=0&pets=0&check_in=2023-01-06&check_out=2023-01-08&source_impression_id=p3_1669365313_XQAPh%2BCHUmJ9cEaj,4.43
https://www.airbnb.co.kr/rooms/30727325?adults=1&children=0&infants=0&pets=0&check_in=2023-01-20&check_out=2023-01-22&source_impression_id=p3_1669365335_IBjYh0D2ud1H%2BeUz,4.81
